gene,n_regulators,r2_base_model,r2_full_model,improvement_from_regulators,has_significant_interactions,interaction_p_value,regulator_types,CpG_count,lncRNA_count,miRNA_count
gene-Peve_00018856,55,0.6692417866499873,1,0.33075821335001265,FALSE,1,"['lncrna_lncRNA_9148', 'lncrna_lncRNA_10285', 'lncrna_lncRNA_4076', 'lncrna_lncRNA_8059', 'lncrna_lncRNA_23752', 'lncrna_lncRNA_9395', 'lncrna_lncRNA_1946', 'lncrna_lncRNA_1947', 'lncrna_lncRNA_16140', 'lncrna_lncRNA_9279', 'lncrna_lncRNA_6302', 'lncrna_lncRNA_22977', 'lncrna_lncRNA_6471', 'lncrna_lncRNA_23331', 'lncrna_lncRNA_22761', 'lncrna_lncRNA_23329', 'lncrna_lncRNA_23330', 'lncrna_lncRNA_1682', 'lncrna_lncRNA_23328', 'lncrna_lncRNA_740', 'lncrna_lncRNA_10283', 'lncrna_lncRNA_17172', 'lncrna_lncRNA_17872', 'lncrna_lncRNA_22595', 'lncrna_lncRNA_12437', 'lncrna_lncRNA_12436', 'lncrna_lncRNA_12433', 'lncrna_lncRNA_1821', 'lncrna_lncRNA_13135', 'lncrna_lncRNA_23718', 'methylation_CpG_Porites_evermani_scaffold_640_140872', 'methylation_CpG_Porites_evermani_scaffold_6_59593', 'methylation_CpG_Porites_evermani_scaffold_202_143174', 'methylation_CpG_Porites_evermani_scaffold_6_59556', 'methylation_CpG_Porites_evermani_scaffold_1156_72822', 'methylation_CpG_Porites_evermani_scaffold_1156_72805', 'methylation_CpG_Porites_evermani_scaffold_824_6696', 'methylation_CpG_Porites_evermani_scaffold_202_144161', 'methylation_CpG_Porites_evermani_scaffold_202_144626', 'methylation_CpG_Porites_evermani_scaffold_202_144556', 'methylation_CpG_Porites_evermani_scaffold_202_144163', 'methylation_CpG_Porites_evermani_scaffold_481_54908', 'methylation_CpG_Porites_evermani_scaffold_665_11215', 'methylation_CpG_Porites_evermani_scaffold_1841_44342', 'methylation_CpG_Porites_evermani_scaffold_732_124588', 'methylation_CpG_Porites_evermani_scaffold_202_144227', 'methylation_CpG_Porites_evermani_scaffold_1081_81554', 'methylation_CpG_Porites_evermani_scaffold_202_143135', 'methylation_CpG_Porites_evermani_scaffold_1081_81723', 'methylation_CpG_Porites_evermani_scaffold_202_144624', 'methylation_CpG_Porites_evermani_scaffold_97_201220', 'methylation_CpG_Porites_evermani_scaffold_1081_81558', 'methylation_CpG_Porites_evermani_scaffold_2302_58053', 'methylation_CpG_Porites_evermani_scaffold_1386_934', 'methylation_CpG_Porites_evermani_scaffold_6_59431']",1,1,0
gene-Peve_00017192,55,0.6406981108112145,1,0.3593018891887855,FALSE,1,"['lncrna_lncRNA_12456', 'lncrna_lncRNA_12457', 'lncrna_lncRNA_9232', 'lncrna_lncRNA_9235', 'lncrna_lncRNA_9236', 'lncrna_lncRNA_9233', 'lncrna_lncRNA_21422', 'lncrna_lncRNA_21429', 'lncrna_lncRNA_21432', 'lncrna_lncRNA_21433', 'lncrna_lncRNA_23689', 'lncrna_lncRNA_21431', 'lncrna_lncRNA_23969', 'lncrna_lncRNA_14989', 'lncrna_lncRNA_2813', 'lncrna_lncRNA_5604', 'lncrna_lncRNA_23878', 'lncrna_lncRNA_1222', 'lncrna_lncRNA_5603', 'lncrna_lncRNA_7346', 'lncrna_lncRNA_16404', 'lncrna_lncRNA_16405', 'lncrna_lncRNA_6468', 'lncrna_lncRNA_6009', 'lncrna_lncRNA_6010', 'lncrna_lncRNA_21283', 'lncrna_lncRNA_17092', 'lncrna_lncRNA_22384', 'lncrna_lncRNA_22385', 'lncrna_lncRNA_1111', 'methylation_CpG_Porites_evermani_scaffold_2125_34609', 'methylation_CpG_Porites_evermani_scaffold_936_140136', 'methylation_CpG_Porites_evermani_scaffold_376_237853', 'methylation_CpG_Porites_evermani_scaffold_4056_13559', 'methylation_CpG_Porites_evermani_scaffold_2856_745', 'methylation_CpG_Porites_evermani_scaffold_665_11823', 'methylation_CpG_Porites_evermani_scaffold_2230_27981', 'methylation_CpG_Porites_evermani_scaffold_2125_34593', 'methylation_CpG_Porites_evermani_scaffold_411_17162', 'methylation_CpG_Porites_evermani_scaffold_1571_47872', 'methylation_CpG_Porites_evermani_scaffold_110_133819', 'methylation_CpG_Porites_evermani_scaffold_241_48689', 'methylation_CpG_Porites_evermani_scaffold_439_236555', 'methylation_CpG_Porites_evermani_scaffold_136_352942', 'methylation_CpG_Porites_evermani_scaffold_156_364894', 'methylation_CpG_Porites_evermani_scaffold_634_170108', 'methylation_CpG_Porites_evermani_scaffold_2576_28670', 'methylation_CpG_Porites_evermani_scaffold_1889_6569', 'methylation_CpG_Porites_evermani_scaffold_2125_34635', 'methylation_CpG_Porites_evermani_scaffold_807_170878', 'methylation_CpG_Porites_evermani_scaffold_156_361529', 'methylation_CpG_Porites_evermani_scaffold_306_15337', 'methylation_CpG_Porites_evermani_scaffold_382_99442', 'methylation_CpG_Porites_evermani_scaffold_182_125043', 'methylation_CpG_Porites_evermani_scaffold_3849_31393']",1,1,0
gene-Peve_00017348,70,0.3120208475532851,1,0.6879791524467149,FALSE,1,"['mirna_Cluster_4161', 'mirna_Cluster_6234', 'mirna_Cluster_4160', 'mirna_Cluster_981', 'mirna_Cluster_6236', 'mirna_Cluster_3165', 'mirna_Cluster_3676', 'mirna_Cluster_6235', 'mirna_Cluster_8147', 'mirna_Cluster_2454', 'mirna_Cluster_5058', 'mirna_Cluster_661', 'mirna_Cluster_6919', 'mirna_Cluster_5613', 'mirna_Cluster_6356', 'lncrna_lncRNA_9949', 'lncrna_lncRNA_17524', 'lncrna_lncRNA_17525', 'lncrna_lncRNA_2986', 'lncrna_lncRNA_2987', 'lncrna_lncRNA_2988', 'lncrna_lncRNA_20057', 'lncrna_lncRNA_6336', 'lncrna_lncRNA_17599', 'lncrna_lncRNA_12892', 'lncrna_lncRNA_10934', 'lncrna_lncRNA_15078', 'lncrna_lncRNA_7334', 'lncrna_lncRNA_6477', 'lncrna_lncRNA_3926', 'lncrna_lncRNA_8294', 'lncrna_lncRNA_8246', 'lncrna_lncRNA_7985', 'lncrna_lncRNA_18613', 'lncrna_lncRNA_6675', 'lncrna_lncRNA_7986', 'lncrna_lncRNA_16455', 'lncrna_lncRNA_12216', 'lncrna_lncRNA_17600', 'lncrna_lncRNA_17601', 'lncrna_lncRNA_20171', 'lncrna_lncRNA_17602', 'lncrna_lncRNA_19096', 'lncrna_lncRNA_12215', 'lncrna_lncRNA_23002', 'methylation_CpG_Porites_evermani_scaffold_178_51677', 'methylation_CpG_Porites_evermani_scaffold_1192_54543', 'methylation_CpG_Porites_evermani_scaffold_202_148404', 'methylation_CpG_Porites_evermani_scaffold_5890_2217', 'methylation_CpG_Porites_evermani_scaffold_665_210594', 'methylation_CpG_Porites_evermani_scaffold_2310_67626', 'methylation_CpG_Porites_evermani_scaffold_6161_5443', 'methylation_CpG_Porites_evermani_scaffold_1073_108955', 'methylation_CpG_Porites_evermani_scaffold_665_210543', 'methylation_CpG_Porites_evermani_scaffold_156_315489', 'methylation_CpG_Porites_evermani_scaffold_865_27451', 'methylation_CpG_Porites_evermani_scaffold_3988_4288', 'methylation_CpG_Porites_evermani_scaffold_6599_2009', 'methylation_CpG_Porites_evermani_scaffold_1486_47745', 'methylation_CpG_Porites_evermani_scaffold_734_139746', 'methylation_CpG_Porites_evermani_scaffold_1393_56113', 'methylation_CpG_Porites_evermani_scaffold_6599_2001', 'methylation_CpG_Porites_evermani_scaffold_734_139723', 'methylation_CpG_Porites_evermani_scaffold_38_528884', 'methylation_CpG_Porites_evermani_scaffold_4644_17698', 'methylation_CpG_Porites_evermani_scaffold_33_599436', 'methylation_CpG_Porites_evermani_scaffold_5890_8106', 'methylation_CpG_Porites_evermani_scaffold_202_148389', 'methylation_CpG_Porites_evermani_scaffold_865_27468', 'methylation_CpG_Porites_evermani_scaffold_678_166494']",1,1,1
gene-Peve_00017951,55,0.5976073699728807,1,0.40239263002711934,FALSE,1,"['lncrna_lncRNA_20074', 'lncrna_lncRNA_9676', 'lncrna_lncRNA_21721', 'lncrna_lncRNA_16767', 'lncrna_lncRNA_22907', 'lncrna_lncRNA_9678', 'lncrna_lncRNA_9671', 'lncrna_lncRNA_9673', 'lncrna_lncRNA_9674', 'lncrna_lncRNA_19235', 'lncrna_lncRNA_22906', 'lncrna_lncRNA_22905', 'lncrna_lncRNA_19098', 'lncrna_lncRNA_9670', 'lncrna_lncRNA_15374', 'lncrna_lncRNA_19283', 'lncrna_lncRNA_4885', 'lncrna_lncRNA_4886', 'lncrna_lncRNA_4887', 'lncrna_lncRNA_7787', 'lncrna_lncRNA_20387', 'lncrna_lncRNA_7786', 'lncrna_lncRNA_7785', 'lncrna_lncRNA_4888', 'lncrna_lncRNA_15719', 'lncrna_lncRNA_22338', 'lncrna_lncRNA_2136', 'lncrna_lncRNA_5684', 'lncrna_lncRNA_1579', 'lncrna_lncRNA_13294', 'methylation_CpG_Porites_evermani_scaffold_2710_41756', 'methylation_CpG_Porites_evermani_scaffold_1615_35003', 'methylation_CpG_Porites_evermani_scaffold_5979_340', 'methylation_CpG_Porites_evermani_scaffold_5979_334', 'methylation_CpG_Porites_evermani_scaffold_1601_79664', 'methylation_CpG_Porites_evermani_scaffold_422_50845', 'methylation_CpG_Porites_evermani_scaffold_504_241640', 'methylation_CpG_Porites_evermani_scaffold_141_7572', 'methylation_CpG_Porites_evermani_scaffold_2405_45241', 'methylation_CpG_Porites_evermani_scaffold_2504_24284', 'methylation_CpG_Porites_evermani_scaffold_175_111123', 'methylation_CpG_Porites_evermani_scaffold_4516_14465', 'methylation_CpG_Porites_evermani_scaffold_1152_145771', 'methylation_CpG_Porites_evermani_scaffold_3181_22672', 'methylation_CpG_Porites_evermani_scaffold_8154_1636', 'methylation_CpG_Porites_evermani_scaffold_97_234675', 'methylation_CpG_Porites_evermani_scaffold_3466_8075', 'methylation_CpG_Porites_evermani_scaffold_1299_126407', 'methylation_CpG_Porites_evermani_scaffold_1833_47571', 'methylation_CpG_Porites_evermani_scaffold_1465_9914', 'methylation_CpG_Porites_evermani_scaffold_1655_42511', 'methylation_CpG_Porites_evermani_scaffold_2320_9834', 'methylation_CpG_Porites_evermani_scaffold_1466_9975', 'methylation_CpG_Porites_evermani_scaffold_306_23303', 'methylation_CpG_Porites_evermani_scaffold_1833_47531']",1,1,0
gene-Peve_00018005,55,0.7759660940641533,1,0.2240339059358467,FALSE,1,"['lncrna_lncRNA_7403', 'lncrna_lncRNA_4887', 'lncrna_lncRNA_4885', 'lncrna_lncRNA_4886', 'lncrna_lncRNA_18161', 'lncrna_lncRNA_15303', 'lncrna_lncRNA_15302', 'lncrna_lncRNA_5683', 'lncrna_lncRNA_19914', 'lncrna_lncRNA_4642', 'lncrna_lncRNA_13443', 'lncrna_lncRNA_4888', 'lncrna_lncRNA_23580', 'lncrna_lncRNA_1578', 'lncrna_lncRNA_20387', 'lncrna_lncRNA_10595', 'lncrna_lncRNA_10596', 'lncrna_lncRNA_23804', 'lncrna_lncRNA_10593', 'lncrna_lncRNA_10594', 'lncrna_lncRNA_21383', 'lncrna_lncRNA_1277', 'lncrna_lncRNA_22154', 'lncrna_lncRNA_10590', 'lncrna_lncRNA_10591', 'lncrna_lncRNA_10592', 'lncrna_lncRNA_10602', 'lncrna_lncRNA_4633', 'lncrna_lncRNA_4632', 'lncrna_lncRNA_21346', 'methylation_CpG_Porites_evermani_scaffold_2909_32682', 'methylation_CpG_Porites_evermani_scaffold_856_91584', 'methylation_CpG_Porites_evermani_scaffold_102_242629', 'methylation_CpG_Porites_evermani_scaffold_2172_47944', 'methylation_CpG_Porites_evermani_scaffold_3928_18277', 'methylation_CpG_Porites_evermani_scaffold_6251_3181', 'methylation_CpG_Porites_evermani_scaffold_3073_47827', 'methylation_CpG_Porites_evermani_scaffold_4242_21852', 'methylation_CpG_Porites_evermani_scaffold_7_627828', 'methylation_CpG_Porites_evermani_scaffold_42_286747', 'methylation_CpG_Porites_evermani_scaffold_6_260602', 'methylation_CpG_Porites_evermani_scaffold_1590_84697', 'methylation_CpG_Porites_evermani_scaffold_2133_81487', 'methylation_CpG_Porites_evermani_scaffold_52_249589', 'methylation_CpG_Porites_evermani_scaffold_2776_11093', 'methylation_CpG_Porites_evermani_scaffold_1190_121330', 'methylation_CpG_Porites_evermani_scaffold_2606_57817', 'methylation_CpG_Porites_evermani_scaffold_1998_79587', 'methylation_CpG_Porites_evermani_scaffold_2776_11085', 'methylation_CpG_Porites_evermani_scaffold_4516_14465', 'methylation_CpG_Porites_evermani_scaffold_382_66863', 'methylation_CpG_Porites_evermani_scaffold_873_101066', 'methylation_CpG_Porites_evermani_scaffold_4703_20248', 'methylation_CpG_Porites_evermani_scaffold_440_118364', 'methylation_CpG_Porites_evermani_scaffold_815_85787']",1,1,0
gene-Peve_00009929,70,0.13450755991893704,1,0.865492440081063,FALSE,1,"['mirna_Cluster_5257', 'mirna_Cluster_5058', 'mirna_Cluster_6918', 'mirna_Cluster_8147', 'mirna_Cluster_6234', 'mirna_Cluster_8074', 'mirna_Cluster_3676', 'mirna_Cluster_3165', 'mirna_Cluster_491', 'mirna_Cluster_6235', 'mirna_Cluster_6099', 'mirna_Cluster_4161', 'mirna_Cluster_4968', 'mirna_Cluster_4160', 'mirna_Cluster_11615', 'lncrna_lncRNA_5683', 'lncrna_lncRNA_15670', 'lncrna_lncRNA_20988', 'lncrna_lncRNA_11269', 'lncrna_lncRNA_15668', 'lncrna_lncRNA_15667', 'lncrna_lncRNA_2194', 'lncrna_lncRNA_15666', 'lncrna_lncRNA_15673', 'lncrna_lncRNA_6801', 'lncrna_lncRNA_21190', 'lncrna_lncRNA_21191', 'lncrna_lncRNA_6541', 'lncrna_lncRNA_20348', 'lncrna_lncRNA_2755', 'lncrna_lncRNA_3682', 'lncrna_lncRNA_1903', 'lncrna_lncRNA_17635', 'lncrna_lncRNA_21330', 'lncrna_lncRNA_2086', 'lncrna_lncRNA_22315', 'lncrna_lncRNA_20989', 'lncrna_lncRNA_3333', 'lncrna_lncRNA_17980', 'lncrna_lncRNA_18676', 'lncrna_lncRNA_18677', 'lncrna_lncRNA_12338', 'lncrna_lncRNA_777', 'lncrna_lncRNA_776', 'lncrna_lncRNA_15671', 'methylation_CpG_Porites_evermani_scaffold_118_202039', 'methylation_CpG_Porites_evermani_scaffold_3_3711', 'methylation_CpG_Porites_evermani_scaffold_118_202033', 'methylation_CpG_Porites_evermani_scaffold_46_160481', 'methylation_CpG_Porites_evermani_scaffold_1160_27247', 'methylation_CpG_Porites_evermani_scaffold_1378_71452', 'methylation_CpG_Porites_evermani_scaffold_2776_10162', 'methylation_CpG_Porites_evermani_scaffold_282_217971', 'methylation_CpG_Porites_evermani_scaffold_1001_3116', 'methylation_CpG_Porites_evermani_scaffold_99_311042', 'methylation_CpG_Porites_evermani_scaffold_9_601462', 'methylation_CpG_Porites_evermani_scaffold_118_202031', 'methylation_CpG_Porites_evermani_scaffold_105_102591', 'methylation_CpG_Porites_evermani_scaffold_2206_79596', 'methylation_CpG_Porites_evermani_scaffold_371_149796', 'methylation_CpG_Porites_evermani_scaffold_1659_59454', 'methylation_CpG_Porites_evermani_scaffold_70_536103', 'methylation_CpG_Porites_evermani_scaffold_261_1046', 'methylation_CpG_Porites_evermani_scaffold_273_182439', 'methylation_CpG_Porites_evermani_scaffold_95_280587', 'methylation_CpG_Porites_evermani_scaffold_70_536123', 'methylation_CpG_Porites_evermani_scaffold_1378_71477', 'methylation_CpG_Porites_evermani_scaffold_506_195052', 'methylation_CpG_Porites_evermani_scaffold_1023_104226', 'methylation_CpG_Porites_evermani_scaffold_405_263155']",1,1,1
gene-Peve_00015425,55,0.7191605419939981,1,0.28083945800600185,FALSE,1,"['lncrna_lncRNA_20790', 'lncrna_lncRNA_17065', 'lncrna_lncRNA_17061', 'lncrna_lncRNA_17060', 'lncrna_lncRNA_17058', 'lncrna_lncRNA_16050', 'lncrna_lncRNA_10093', 'lncrna_lncRNA_1618', 'lncrna_lncRNA_3676', 'lncrna_lncRNA_24103', 'lncrna_lncRNA_11645', 'lncrna_lncRNA_11644', 'lncrna_lncRNA_13489', 'lncrna_lncRNA_5086', 'lncrna_lncRNA_18505', 'lncrna_lncRNA_993', 'lncrna_lncRNA_994', 'lncrna_lncRNA_5786', 'lncrna_lncRNA_7791', 'lncrna_lncRNA_22243', 'lncrna_lncRNA_3200', 'lncrna_lncRNA_4035', 'lncrna_lncRNA_3201', 'lncrna_lncRNA_4316', 'lncrna_lncRNA_10864', 'lncrna_lncRNA_7792', 'lncrna_lncRNA_20554', 'lncrna_lncRNA_20828', 'lncrna_lncRNA_13728', 'lncrna_lncRNA_1444', 'methylation_CpG_Porites_evermani_scaffold_1292_98259', 'methylation_CpG_Porites_evermani_scaffold_5254_11703', 'methylation_CpG_Porites_evermani_scaffold_2760_30933', 'methylation_CpG_Porites_evermani_scaffold_3341_4280', 'methylation_CpG_Porites_evermani_scaffold_1215_133322', 'methylation_CpG_Porites_evermani_scaffold_8112_1333', 'methylation_CpG_Porites_evermani_scaffold_25_896984', 'methylation_CpG_Porites_evermani_scaffold_1580_15447', 'methylation_CpG_Porites_evermani_scaffold_4198_7468', 'methylation_CpG_Porites_evermani_scaffold_474_113096', 'methylation_CpG_Porites_evermani_scaffold_847_81548', 'methylation_CpG_Porites_evermani_scaffold_2647_10415', 'methylation_CpG_Porites_evermani_scaffold_43_13291', 'methylation_CpG_Porites_evermani_scaffold_235_274918', 'methylation_CpG_Porites_evermani_scaffold_97_173818', 'methylation_CpG_Porites_evermani_scaffold_698_101732', 'methylation_CpG_Porites_evermani_scaffold_3242_22568', 'methylation_CpG_Porites_evermani_scaffold_1564_63548', 'methylation_CpG_Porites_evermani_scaffold_14_1039943', 'methylation_CpG_Porites_evermani_scaffold_1754_16836', 'methylation_CpG_Porites_evermani_scaffold_460_114161', 'methylation_CpG_Porites_evermani_scaffold_4871_2409', 'methylation_CpG_Porites_evermani_scaffold_1596_30919', 'methylation_CpG_Porites_evermani_scaffold_1465_18256', 'methylation_CpG_Porites_evermani_scaffold_1911_3725']",1,1,0
gene-Peve_00002086,55,0.6767640735361927,1,0.3232359264638073,FALSE,1,"['lncrna_lncRNA_3479', 'lncrna_lncRNA_8778', 'lncrna_lncRNA_20096', 'lncrna_lncRNA_23167', 'lncrna_lncRNA_12265', 'lncrna_lncRNA_13928', 'lncrna_lncRNA_22641', 'lncrna_lncRNA_9801', 'lncrna_lncRNA_13926', 'lncrna_lncRNA_16420', 'lncrna_lncRNA_6328', 'lncrna_lncRNA_15994', 'lncrna_lncRNA_5741', 'lncrna_lncRNA_7042', 'lncrna_lncRNA_21220', 'lncrna_lncRNA_6935', 'lncrna_lncRNA_21732', 'lncrna_lncRNA_6338', 'lncrna_lncRNA_5740', 'lncrna_lncRNA_7456', 'lncrna_lncRNA_9908', 'lncrna_lncRNA_13929', 'lncrna_lncRNA_7674', 'lncrna_lncRNA_16244', 'lncrna_lncRNA_4344', 'lncrna_lncRNA_13927', 'lncrna_lncRNA_11911', 'lncrna_lncRNA_17034', 'lncrna_lncRNA_17337', 'lncrna_lncRNA_6719', 'methylation_CpG_Porites_evermani_scaffold_1204_92003', 'methylation_CpG_Porites_evermani_scaffold_1535_73362', 'methylation_CpG_Porites_evermani_scaffold_128_259507', 'methylation_CpG_Porites_evermani_scaffold_780_10796', 'methylation_CpG_Porites_evermani_scaffold_4736_13459', 'methylation_CpG_Porites_evermani_scaffold_1535_73333', 'methylation_CpG_Porites_evermani_scaffold_3882_846', 'methylation_CpG_Porites_evermani_scaffold_2042_42068', 'methylation_CpG_Porites_evermani_scaffold_1204_91965', 'methylation_CpG_Porites_evermani_scaffold_1535_73347', 'methylation_CpG_Porites_evermani_scaffold_156_367103', 'methylation_CpG_Porites_evermani_scaffold_3729_895', 'methylation_CpG_Porites_evermani_scaffold_3676_7467', 'methylation_CpG_Porites_evermani_scaffold_113_212468', 'methylation_CpG_Porites_evermani_scaffold_2042_47768', 'methylation_CpG_Porites_evermani_scaffold_4606_11914', 'methylation_CpG_Porites_evermani_scaffold_3882_844', 'methylation_CpG_Porites_evermani_scaffold_3676_7655', 'methylation_CpG_Porites_evermani_scaffold_780_10837', 'methylation_CpG_Porites_evermani_scaffold_317_165448', 'methylation_CpG_Porites_evermani_scaffold_2042_43183', 'methylation_CpG_Porites_evermani_scaffold_2042_47747', 'methylation_CpG_Porites_evermani_scaffold_1535_73320', 'methylation_CpG_Porites_evermani_scaffold_780_10738', 'methylation_CpG_Porites_evermani_scaffold_1956_5194']",1,1,0
gene-Peve_00002363,55,0.72382659101317115,1,0.27617340898682885,FALSE,1,"['lncrna_lncRNA_7311', 'lncrna_lncRNA_5147', 'lncrna_lncRNA_17857', 'lncrna_lncRNA_3725', 'lncrna_lncRNA_22338', 'lncrna_lncRNA_7312', 'lncrna_lncRNA_5496', 'lncrna_lncRNA_5495', 'lncrna_lncRNA_9678', 'lncrna_lncRNA_9671', 'lncrna_lncRNA_9673', 'lncrna_lncRNA_9674', 'lncrna_lncRNA_15828', 'lncrna_lncRNA_19847', 'lncrna_lncRNA_22242', 'lncrna_lncRNA_19116', 'lncrna_lncRNA_9670', 'lncrna_lncRNA_15719', 'lncrna_lncRNA_19118', 'lncrna_lncRNA_5497', 'lncrna_lncRNA_19131', 'lncrna_lncRNA_8239', 'lncrna_lncRNA_8240', 'lncrna_lncRNA_8241', 'lncrna_lncRNA_19119', 'lncrna_lncRNA_19120', 'lncrna_lncRNA_2891', 'lncrna_lncRNA_22090', 'lncrna_lncRNA_16044', 'lncrna_lncRNA_9676', 'methylation_CpG_Porites_evermani_scaffold_1615_35003', 'methylation_CpG_Porites_evermani_scaffold_507_174025', 'methylation_CpG_Porites_evermani_scaffold_60_433245', 'methylation_CpG_Porites_evermani_scaffold_799_139429', 'methylation_CpG_Porites_evermani_scaffold_150_315716', 'methylation_CpG_Porites_evermani_scaffold_2983_3106', 'methylation_CpG_Porites_evermani_scaffold_5979_340', 'methylation_CpG_Porites_evermani_scaffold_873_87028', 'methylation_CpG_Porites_evermani_scaffold_2606_57817', 'methylation_CpG_Porites_evermani_scaffold_1050_69086', 'methylation_CpG_Porites_evermani_scaffold_8154_1057', 'methylation_CpG_Porites_evermani_scaffold_102_242629', 'methylation_CpG_Porites_evermani_scaffold_186_347241', 'methylation_CpG_Porites_evermani_scaffold_521_122292', 'methylation_CpG_Porites_evermani_scaffold_613_10385', 'methylation_CpG_Porites_evermani_scaffold_749_170362', 'methylation_CpG_Porites_evermani_scaffold_831_25880', 'methylation_CpG_Porites_evermani_scaffold_137_150074', 'methylation_CpG_Porites_evermani_scaffold_5352_8739', 'methylation_CpG_Porites_evermani_scaffold_873_87022', 'methylation_CpG_Porites_evermani_scaffold_1045_31718', 'methylation_CpG_Porites_evermani_scaffold_1833_47571', 'methylation_CpG_Porites_evermani_scaffold_5979_334', 'methylation_CpG_Porites_evermani_scaffold_3482_29125', 'methylation_CpG_Porites_evermani_scaffold_3073_46779']",1,1,0
gene-Peve_00021488,60,0.12816415294750716,1,0.8718358470524928,FALSE,1,"['mirna_Cluster_11615', 'mirna_Cluster_9535', 'mirna_Cluster_3676', 'mirna_Cluster_5058', 'mirna_Cluster_491', 'lncrna_lncRNA_12654', 'lncrna_lncRNA_11064', 'lncrna_lncRNA_6326', 'lncrna_lncRNA_17673', 'lncrna_lncRNA_17676', 'lncrna_lncRNA_6084', 'lncrna_lncRNA_20387', 'lncrna_lncRNA_17474', 'lncrna_lncRNA_778', 'lncrna_lncRNA_6750', 'lncrna_lncRNA_6673', 'lncrna_lncRNA_13233', 'lncrna_lncRNA_6179', 'lncrna_lncRNA_1038', 'lncrna_lncRNA_23405', 'lncrna_lncRNA_1033', 'lncrna_lncRNA_1034', 'lncrna_lncRNA_5150', 'lncrna_lncRNA_754', 'lncrna_lncRNA_755', 'lncrna_lncRNA_23401', 'lncrna_lncRNA_17857', 'lncrna_lncRNA_5683', 'lncrna_lncRNA_2412', 'lncrna_lncRNA_17635', 'lncrna_lncRNA_2998', 'lncrna_lncRNA_6887', 'lncrna_lncRNA_19259', 'lncrna_lncRNA_11677', 'lncrna_lncRNA_6180', 'methylation_CpG_Porites_evermani_scaffold_174_193766', 'methylation_CpG_Porites_evermani_scaffold_229_38845', 'methylation_CpG_Porites_evermani_scaffold_174_193814', 'methylation_CpG_Porites_evermani_scaffold_882_149865', 'methylation_CpG_Porites_evermani_scaffold_28_178538', 'methylation_CpG_Porites_evermani_scaffold_5442_12996', 'methylation_CpG_Porites_evermani_scaffold_2236_38823', 'methylation_CpG_Porites_evermani_scaffold_151_351634', 'methylation_CpG_Porites_evermani_scaffold_5442_13002', 'methylation_CpG_Porites_evermani_scaffold_528_202136', 'methylation_CpG_Porites_evermani_scaffold_777_8672', 'methylation_CpG_Porites_evermani_scaffold_924_90584', 'methylation_CpG_Porites_evermani_scaffold_2909_32682', 'methylation_CpG_Porites_evermani_scaffold_115_238756', 'methylation_CpG_Porites_evermani_scaffold_86_120267', 'methylation_CpG_Porites_evermani_scaffold_5442_12965', 'methylation_CpG_Porites_evermani_scaffold_261_2979', 'methylation_CpG_Porites_evermani_scaffold_115_238766', 'methylation_CpG_Porites_evermani_scaffold_93_241293', 'methylation_CpG_Porites_evermani_scaffold_55_480723', 'methylation_CpG_Porites_evermani_scaffold_115_238751', 'methylation_CpG_Porites_evermani_scaffold_71_311196', 'methylation_CpG_Porites_evermani_scaffold_2236_38865', 'methylation_CpG_Porites_evermani_scaffold_1829_58856', 'methylation_CpG_Porites_evermani_scaffold_5442_13016']",1,1,1
